bathrooms,bedrooms,condition,floors,grade,id,Price,sqft_above,sqft_basement,sqft_living,sqft_lot,waterfront,yr_built,yr_renovated
3,4,3,2,9,A6421,585000,3400,0,3400,5100,0,2006,0
2,4,3,1,7,A6422,775000,1940,1200,3140,10875,0,1939,1969
2,4,3,2,8,A6423,645000,2780,0,2780,4200,0,2001,0
2,4,3,1,8,A6424,445000,1670,650,2320,12368,0,1968,0
1,3,3,1,7,A6425,257950,1370,0,1370,5858,0,1987,0
1,5,3,1,7,A6426,375000,1230,1000,2230,7560,0,1959,0
2,3,3,2,7,A6427,245000,1610,0,1610,7223,0,1994,0
2,3,3,2,11,A6428,725000,3410,0,3410,41022,0,1990,0
2,4,3,2,9,A6429,702000,2810,0,2810,4922,0,2005,0
1,3,3,2,6,A6430,330000,1850,0,1850,14986,0,1943,2005
1,3,3,1.5,8,A6431,940000,1790,0,1790,4800,0,1912,0
1,3,4,1.5,7,A6432,354500,1150,0,1150,11396,0,1950,0
2,4,4,1.5,7,A6433,279950,2420,0,2420,8700,0,1914,0
2,3,4,1,7,A6434,284000,1180,400,1580,7034,0,1989,0
2,5,3,1,8,A6435,480000,1560,200,1760,21562,0,1959,0
2,5,3,1,8,A6436,647500,1560,200,1760,21562,0,1959,0
2,3,3,2,9,A6437,625000,2750,0,2750,35000,0,1993,0
1,3,4,1,7,A6438,152000,920,0,920,4875,0,1978,0
1,3,3,1,7,A6439,322000,960,0,960,10181,0,1961,0
1,3,4,1,7,A6440,445000,870,250,1120,4000,0,1916,0
1,3,4,1.5,7,A6441,595000,1560,0,1560,3960,0,1907,0
1,3,3,1,7,A6442,165000,980,400,1380,7334,0,1981,0
2,4,3,2,7,A6443,278500,1940,0,1940,6206,0,1990,0
1,3,3,1,8,A6444,517500,1370,440,1810,10625,0,1973,0
1,2,3,1,7,A6445,343566,1100,0,1100,4200,0,1954,0
2,4,3,1,7,A6446,286285,1170,810,1980,9714,0,1977,0
1,4,5,1,6,A6447,474905,1340,0,1340,6200,0,1959,0
1,3,4,1,7,A6448,550000,1400,280,1680,4800,0,1960,0
2,4,3,2,6,A6449,286000,2060,0,2060,16000,0,1993,0
3,3,4,1,8,A6450,900000,1770,850,2620,7215,0,1980,0
2,3,3,2,7,A6451,449950,1610,0,1610,5159,0,1985,0
1,4,3,2,7,A6452,259000,1490,0,1490,7560,0,1966,0
2,3,3,1,7,A6453,340000,1540,360,1900,8125,0,1969,0
2,4,3,2,9,A6454,785000,3440,0,3440,56192,0,1994,0
1,2,4,1.5,6,A6455,490000,1130,710,1840,3300,0,1910,0
2,4,4,1,7,A6456,344950,1400,930,2330,6250,0,1941,0
2,3,4,2,9,A6457,950000,1880,370,2250,2975,0,1905,0
1,4,4,1,7,A6458,810000,1000,1000,2000,3988,0,1958,0
2,2,4,1,9,A6459,998160,1260,1750,3010,16050,0,1976,0
1,3,3,1,8,A6460,377000,1150,530,1680,7389,0,1979,0
2,3,4,1,8,A6461,595000,1530,0,1530,6773,0,1984,0
1,2,3,1,6,A6462,313300,970,0,970,4800,0,1911,1940
1,5,4,1.5,7,A6463,360000,1550,0,1550,5225,0,1941,0
1,3,2,1,8,A6464,188000,1660,0,1660,7350,0,1979,0
2,3,3,1.5,9,A6465,755000,3680,0,3680,203860,0,1994,0
3,5,3,2,10,A6466,1290000,2290,920,3210,4060,0,1917,2003
1,3,3,2.5,6,A6467,455000,1480,0,1480,13280,0,1940,0
3,5,3,2,10,A6468,817500,2680,920,3600,9312,0,2005,0
2,3,3,3,8,A6469,550000,1700,0,1700,1481,0,2002,0
1,3,3,1,8,A6470,260000,1240,440,1680,8725,0,1978,0
2,3,3,1.5,7,A6471,320000,1550,0,1550,34175,0,1999,0
3,3,3,1,11,A6472,1150000,2650,1130,3780,10623,0,1999,0
2,4,3,1,7,A6473,362000,1460,900,2360,7370,0,1985,0
2,3,3,2,7,A6474,503500,1350,460,1810,1750,0,1997,0
2,3,3,2,9,A6475,653000,2290,0,2290,3475,0,2006,0
2,4,3,2,10,A6476,760000,3370,0,3370,12447,0,1991,0
1,4,4,1,7,A6477,775000,1090,1000,2090,5050,0,1916,0
3,4,3,1.5,9,A6478,1340000,2130,0,2130,34689,1,1955,0
1,5,4,1,7,A6479,417500,1360,700,2060,10911,0,1954,0
1,3,4,1,7,A6480,525000,1220,340,1560,9350,0,1969,0
1,2,3,1,4,A6481,217000,730,0,730,2400,0,1934,0
2,4,3,1,8,A6482,525000,1640,1270,2910,6308,0,1985,0
2,4,3,1,7,A6483,442500,1890,600,2490,8700,0,1976,0
1,4,4,1,7,A6484,525000,1710,0,1710,10440,0,1955,0
1,4,4,1,7,A6485,425500,1520,0,1520,10630,0,1967,0
2,3,3,2,8,A6486,710000,2930,0,2930,218235,0,1990,0
3,4,3,1,8,A6487,545000,1930,1230,3160,10948,0,1991,0
2,5,4,1.5,8,A6488,410000,2910,0,2910,16410,0,1967,0
2,3,3,1,7,A6489,245000,1200,500,1700,8100,0,1980,0
1,2,4,1,6,A6490,194900,810,0,810,6697,0,1923,0
2,4,3,2,7,A6491,284000,2000,0,2000,5390,0,2003,0
1,2,4,1.5,6,A6492,280000,1520,374,1894,52769,0,1936,0
1,3,3,1,6,A6493,280000,1040,1040,2080,87991,0,1970,0
2,4,5,1,7,A6494,360000,1010,720,1730,5500,0,1943,0
1,2,3,1,6,A6495,405000,720,0,720,4323,0,1942,0
2,4,3,2,10,A6496,865000,3560,0,3560,13981,0,2000,0
2,4,4,1,7,A6497,483300,1210,0,1210,11100,0,1955,0
2,4,4,2,8,A6498,355000,2130,0,2130,9268,0,1985,0
2,3,3,1,7,A6499,274950,1180,390,1570,8767,0,1990,0
4,3,3,2,11,A6500,1930000,2880,1070,3950,6134,0,1998,0
3,3,3,2,11,A6501,755000,2690,760,3450,15586,0,1989,0
5,4,3,2,12,A6502,1940000,6220,1000,7220,223462,0,2000,0
1,3,3,1,7,A6503,309212,1150,0,1150,9600,0,1979,0
2,3,3,1,7,A6504,219950,1150,350,1500,7615,0,1984,0
2,3,4,1.5,7,A6505,690000,1300,0,1300,5150,0,1920,0
1,3,3,1,6,A6506,250800,1170,120,1290,4000,0,1943,0
2,3,3,1,9,A6507,557500,2510,0,2510,35255,0,1994,0
1,4,5,1.5,8,A6508,941000,1820,500,2320,3825,0,1926,0
4,6,5,1.5,11,A6509,3650000,3910,1570,5480,19401,1,1936,0
2,4,4,1,7,A6510,305000,1230,800,2030,8600,0,1977,0
1,4,4,1,8,A6511,815000,2060,0,2060,16110,0,1949,0
2,3,4,1,9,A6512,1020000,1800,1120,2920,34527,0,1954,1983
3,4,5,1.5,9,A6513,1240000,2330,1000,3330,6990,0,1928,0
2,3,3,2,9,A6514,535000,2110,0,2110,8164,0,1990,0
1,3,4,1,6,A6515,775000,1175,0,1175,10454,0,1949,0
2,3,3,1,7,A6516,255000,1590,0,1590,8670,0,1994,0
1,2,3,1,7,A6517,327000,1070,0,1070,9750,0,1947,0
2,4,3,2,8,A6518,560000,2240,480,2720,8819,0,1976,0
3,4,3,2,9,A6519,1340000,2980,0,2980,6349,0,1998,0
1,3,4,1,7,A6520,199500,1160,0,1160,5200,0,1977,0
2,4,3,2,9,A6521,760000,3580,0,3580,97574,0,2004,0
2,3,3,3,8,A6522,439000,1980,1040,3020,6000,0,1994,0
2,4,4,1,7,A6523,527000,1410,970,2380,5250,0,1961,0
2,3,4,1.5,6,A6524,199950,1300,970,2270,13590,0,1948,0
2,3,4,2,7,A6525,254000,1660,0,1660,8188,0,1988,0
1,2,4,1,7,A6526,393000,830,0,830,5000,0,1921,0
2,5,4,1,8,A6527,585000,1860,620,2480,12614,0,1979,0
2,2,4,1,7,A6528,450000,1150,750,1900,7740,0,1923,0
1,2,3,1,9,A6529,565000,1670,0,1670,4008,0,2005,0
2,5,4,1,7,A6530,330000,1300,700,2000,7900,0,1986,0
2,3,3,1.5,9,A6531,870000,2320,0,2320,65340,0,1992,0
2,4,4,1,8,A6532,585000,1460,400,1860,8117,0,1966,0
2,3,3,2,9,A6533,500000,2110,0,2110,208737,0,1977,0
2,3,3,1,7,A6534,225000,1150,250,1400,7384,0,1979,0
2,3,3,1,7,A6535,295000,1150,250,1400,7384,0,1979,0
2,3,4,1,9,A6536,775000,1920,930,2850,14800,0,1976,0
1,3,3,1,7,A6537,280000,1370,0,1370,11050,0,1981,0
2,3,5,1.5,7,A6538,539000,1280,890,2170,3200,0,1923,0
1,3,4,1,8,A6539,567500,2570,0,2570,14033,0,1953,0
2,4,3,1,8,A6540,442500,1310,660,1970,7902,0,1960,0
3,5,3,3,8,A6541,598200,2980,0,2980,4635,0,1997,0
2,4,5,2,8,A6542,610000,2300,0,2300,10843,0,1955,0
2,3,3,2,8,A6543,544900,1990,0,1990,4936,0,2004,0
2,4,3,2,8,A6544,557500,2390,0,2390,38258,0,2001,0
2,3,3,1,7,A6545,532500,1430,730,2160,7500,0,1979,0
3,4,5,2,10,A6546,1350000,3300,0,3300,15907,0,1985,0
2,3,3,1,7,A6547,750000,1040,800,1840,2825,0,1920,0
2,3,3,2,8,A6548,530000,2030,0,2030,10958,0,1983,0
2,3,3,2,7,A6549,346100,1400,0,1400,2036,0,2003,0
2,4,4,2,9,A6550,260000,2320,0,2320,16800,0,1977,0
1,3,5,1,7,A6551,365000,1410,0,1410,9150,0,1959,0
2,3,4,1,7,A6552,615000,930,930,1860,42800,0,1983,0
2,4,3,2,7,A6553,318400,1820,0,1820,6916,0,1994,0
2,4,3,2,8,A6554,498500,1910,0,1910,7172,0,1993,0
1,3,5,1,7,A6555,450000,1540,0,1540,7490,0,1971,0
2,3,4,1,7,A6556,200000,1430,0,1430,7905,0,1988,0
1,3,5,1,7,A6557,234000,1010,0,1010,8906,0,1968,0
1,2,3,1,5,A6558,121800,940,0,940,8384,0,1947,0
2,3,5,1.5,8,A6559,805000,1600,1000,2600,5875,0,1929,0
2,4,3,1,8,A6560,410000,1220,840,2060,7283,0,1963,2013
2,3,3,2,8,A6561,475000,1920,0,1920,4534,0,1986,0
2,4,3,2,11,A6562,1340000,2900,0,2900,21074,0,1986,0
1,1,3,1,7,A6563,269000,1020,0,1020,7920,0,1947,1983
2,4,4,2,8,A6564,573000,2150,0,2150,9520,0,1979,0
2,3,3,2,7,A6565,330000,1660,0,1660,2890,0,2001,0
1,4,3,1.5,7,A6566,252750,1230,0,1230,7410,0,1944,0
2,2,3,1,8,A6567,745000,2170,0,2170,7546,0,2007,0
2,3,3,1,7,A6568,280000,1280,0,1280,7633,0,1991,0
2,4,5,1,8,A6569,535000,1380,860,2240,6920,0,1974,0
1,4,3,1,7,A6570,580000,1320,460,1780,5100,0,1953,0
1,3,4,1,7,A6571,301000,1220,620,1840,7200,0,1968,0
1,4,5,1,7,A6572,600000,1740,0,1740,7700,0,1968,0
3,5,3,2,9,A6573,538900,3040,0,3040,6604,0,2005,0
2,3,3,2,8,A6574,366000,2370,0,2370,4375,0,2006,0
2,4,3,2,8,A6575,303000,2100,0,2100,6783,0,2003,0
2,3,3,2,8,A6576,432000,1090,380,1470,1578,0,2007,0
1,2,3,1,6,A6577,300000,820,480,1300,6120,0,1945,0
3,3,4,2,8,A6578,908800,2430,990,3420,7826,0,1939,0
1,3,3,1,7,A6579,500000,970,220,1190,4750,0,1940,0
2,5,5,1,7,A6580,254000,1740,340,2080,16117,0,1959,0
1,5,4,1.5,7,A6581,470000,1340,840,2180,4268,0,1924,0
2,3,5,1,7,A6582,480000,1460,0,1460,7860,0,1967,0
1,3,4,1,7,A6583,536000,1150,380,1530,8503,0,1983,0
3,4,3,2,11,A6584,1350000,3640,1100,4740,8611,0,2006,0
2,3,4,1,8,A6585,550000,1980,0,1980,40887,0,1980,0
1,3,4,1,7,A6586,260000,1240,470,1710,6400,0,1976,0
1,2,3,2,7,A6587,284900,890,270,1160,982,0,2006,0
2,3,3,2,9,A6588,740000,1530,670,2200,3000,0,2002,0
1,2,4,1,7,A6589,425000,1030,140,1170,5000,0,1920,0
1,3,3,1,7,A6590,230000,1120,0,1120,7500,0,1965,0
1,3,3,2,8,A6591,675000,1710,0,1710,4000,0,1926,0
1,3,3,1,7,A6592,267500,1650,0,1650,7807,0,1986,0
2,4,5,1,8,A6593,814000,1420,1420,2840,8820,0,1952,0
3,4,3,1.5,9,A6594,1250000,3310,0,3310,217800,0,1989,0
2,3,3,1,7,A6595,460000,1320,540,1860,7232,0,1985,0
2,3,3,2,8,A6596,445000,2250,0,2250,9608,0,1994,0
2,3,3,2,8,A6597,715000,2890,0,2890,7027,0,2004,0
1,3,3,1,7,A6598,425000,1060,1060,2120,5992,0,1947,0
2,4,3,2,8,A6599,370000,2130,0,2130,4750,0,2009,0
1,2,4,1,6,A6600,302000,780,390,1170,8200,0,1937,0
1,4,4,1,7,A6601,453000,1060,1060,2120,7420,0,1956,0
1,3,4,1,7,A6602,290000,1280,0,1280,10716,0,1969,0
2,4,3,2,10,A6603,1040000,3170,0,3170,47502,0,1988,0
2,4,4,1,9,A6604,925000,2260,0,2260,41984,0,1967,0
1,3,3,1,9,A6605,600000,2030,900,2930,19876,0,1993,0
1,3,4,1,7,A6606,354000,1060,0,1060,5750,0,1981,0
1,4,3,1,7,A6607,204950,1180,560,1740,9344,0,1978,0
2,4,3,2,8,A6608,675000,2990,0,2990,5400,0,2005,0
3,4,3,2,11,A6609,995000,3530,0,3530,20012,0,1986,0
2,5,4,1,7,A6610,800000,1500,1460,2960,10960,0,1957,0
2,3,3,2,8,A6611,472500,1650,0,1650,3711,0,1996,0
2,4,3,1,8,A6612,549950,1510,1210,2720,13500,0,1969,0
1,3,3,1,7,A6613,575575,998,518,1516,2897,0,1925,0
3,4,3,1,10,A6614,545000,2356,2030,4386,12275,0,2006,0
2,3,3,1,7,A6615,340000,1630,950,2580,7434,0,1963,0
1,3,4,1,6,A6616,225000,960,0,960,5512,0,1963,0
1,2,3,1,7,A6617,299950,1460,0,1460,10506,0,1983,0
3,4,3,2,8,A6618,829900,2640,1200,3840,4000,0,2001,0
2,4,3,2,7,A6619,340000,2090,0,2090,4200,0,2007,0
2,4,3,1,8,A6620,515000,1470,1000,2470,7800,0,1975,0
2,4,4,2,8,A6621,601000,2090,0,2090,6906,0,1992,0
2,3,3,2,8,A6622,470000,2070,0,2070,8581,0,1994,0
1,3,4,1,7,A6623,371500,980,670,1650,6400,0,1954,0
1,3,4,1,8,A6624,550000,1410,470,1880,45738,0,1980,0
2,4,3,2,8,A6625,242550,2060,0,2060,7720,0,1995,0
1,3,3,1,8,A6626,367500,1410,0,1410,9647,0,1961,0
3,4,3,2,8,A6627,359000,2100,670,2770,8763,0,1996,0
2,3,2,1,7,A6628,204900,1390,0,1390,8245,0,1984,0
2,4,2,1,9,A6629,850000,2720,2720,5440,239580,0,1969,0
1,3,3,2,6,A6630,187000,1280,0,1280,4452,0,1985,0
2,3,4,1,7,A6631,326000,1720,0,1720,28000,0,1958,0
2,3,4,1,7,A6632,340000,1720,0,1720,28000,0,1958,0
2,6,3,1,8,A6633,330000,1890,1150,3040,28535,0,1951,0
3,4,3,2,9,A6634,782000,3110,670,3780,7769,0,2001,0
2,4,3,2,8,A6635,612000,2670,0,2670,5974,0,1999,0
2,3,3,1,7,A6636,400000,1350,0,1350,7216,0,1964,0
3,5,3,2,9,A6637,941500,2460,1030,3490,9680,0,1980,0
1,2,3,2,8,A6638,313000,800,70,870,747,0,2004,0
2,4,5,1.5,7,A6639,735000,1460,950,2410,4250,0,1929,0
1,3,3,1,8,A6640,471000,1340,300,1640,10123,0,1977,0
1,3,4,1,7,A6641,350000,1540,0,1540,9800,0,1950,0
2,4,3,1,8,A6642,530000,1570,800,2370,9601,0,1976,0
3,4,3,2,7,A6643,415000,1830,0,1830,9548,0,1991,0
2,4,3,2,8,A6644,639500,2330,0,2330,8994,0,1986,0
2,4,4,1.5,8,A6645,580379,2240,0,2240,27820,0,1976,0
2,2,3,2,8,A6646,378000,1700,0,1700,2513,0,2009,0
2,3,4,1,7,A6647,265000,1410,340,1750,9298,0,1969,0
1,3,4,1,6,A6648,212000,1100,0,1100,9750,0,1967,0
3,4,3,2,8,A6649,400000,2320,0,2320,13068,0,1998,0
2,4,3,2,8,A6650,750000,2540,0,2540,6491,0,1997,0
2,5,3,1,8,A6651,384900,1750,1340,3090,12750,0,1968,0
1,2,5,1,6,A6652,176000,770,0,770,5200,0,1969,0
2,3,3,2,7,A6653,350000,2370,0,2370,4632,0,2002,0
1,3,4,1,6,A6654,168000,1200,0,1200,7210,0,1977,0
2,4,3,1,7,A6655,358000,1100,1100,2200,3060,0,1908,2000
2,3,4,1,8,A6656,580000,2660,0,2660,32757,0,1975,0
1,3,3,1,7,A6657,442500,1050,550,1600,10280,0,1977,0
2,2,3,3,8,A6658,515000,1330,0,1330,1249,0,2004,0
2,5,4,1,8,A6659,554000,1720,1720,3440,12900,0,1958,0
2,3,3,2,9,A6660,659000,2510,0,2510,6320,0,1996,0
2,4,3,1,7,A6661,414999,1090,1060,2150,10098,0,1963,0
1,3,3,1,6,A6662,275000,1180,0,1180,10277,0,1983,0
1,2,4,1,5,A6663,193000,680,0,680,8640,0,1951,0
2,4,3,2,9,A6664,525000,2840,0,2840,4750,0,2002,0
2,3,3,2,8,A6665,424000,1820,0,1820,7500,0,1985,0
1,2,4,1,6,A6666,455000,870,200,1070,5150,0,1908,0
1,2,4,2,7,A6667,463000,1250,0,1250,5650,0,1943,0
2,4,3,1,7,A6668,1100000,1240,950,2190,6300,0,1960,0
1,3,4,2,8,A6669,523000,1900,1100,3000,5413,0,1963,0
1,4,4,1,8,A6670,615000,2270,0,2270,9830,0,1959,0
4,4,3,2,12,A6671,1520000,4500,0,4500,11795,0,1991,0
4,5,3,2,8,A6672,870000,2320,1080,3400,5000,0,1900,2013
2,3,3,2,10,A6673,710000,2830,0,2830,9680,0,1991,0
1,3,5,1,7,A6674,215000,960,0,960,9563,0,1967,0
1,2,4,1,7,A6675,590000,1530,0,1530,6450,0,1920,0
2,5,3,1,7,A6676,323000,1300,1200,2500,13034,0,1962,0
2,4,4,1.5,7,A6677,279000,1560,0,1560,7569,0,1966,0
2,3,3,1,8,A6678,535100,1720,350,2070,7207,0,1973,0
2,5,5,1,9,A6679,830000,1910,800,2710,19800,0,1959,0
2,4,3,2,9,A6680,815000,3150,0,3150,4203,0,2002,0
2,3,3,1,8,A6681,535900,1480,400,1880,10880,0,1975,0
1,3,3,1,7,A6682,230000,1250,0,1250,8800,0,1955,0
1,4,4,1,7,A6683,325500,1490,800,2290,8142,0,1969,0
2,3,3,2,7,A6684,359000,1990,0,1990,4331,0,1997,0
2,3,3,2,8,A6685,505000,2100,0,2100,5824,0,1999,0
1,3,5,1,7,A6686,253905,940,0,940,8400,0,1958,0
1,3,3,1,8,A6687,369950,1200,440,1640,4860,0,1965,0
2,3,3,2,7,A6688,350000,1860,0,1860,8378,0,1995,0
2,4,3,3,8,A6689,650000,2100,0,2100,2500,0,2001,0
1,3,3,1,6,A6690,295000,1500,0,1500,15246,0,1925,1998
1,3,3,1,8,A6691,620000,1180,500,1680,28046,0,1948,0
2,2,3,2,12,A6692,2000000,3900,0,3900,920423,0,2009,0
1,3,3,1,6,A6693,246000,1400,0,1400,7410,0,1944,0
2,3,3,1,7,A6694,430000,1350,1250,2600,12860,0,1965,0
2,3,2,2,6,A6695,509990,1440,0,1440,4859,0,1921,0
1,4,4,1,7,A6696,490000,1090,780,1870,9500,0,1962,0
2,4,3,1,8,A6697,385000,2360,600,2960,10454,0,1979,0
2,4,3,2,9,A6698,769000,2440,0,2440,6733,0,1999,0
1,2,4,1,6,A6699,185000,1122,0,1122,9100,0,1960,0
1,3,4,1,7,A6700,303500,1060,0,1060,10464,0,1973,0
2,4,3,1,8,A6701,468000,1430,720,2150,8165,0,1957,0
2,4,3,2,9,A6702,449950,3100,0,3100,10000,0,1978,0
1,2,3,2,7,A6703,235000,880,0,880,1805,0,1999,0
2,4,3,2,9,A6704,520000,2150,340,2490,34947,0,1985,0
1,2,3,1,6,A6705,203000,1080,0,1080,9067,0,1951,0
2,5,4,1,7,A6706,657000,1290,1240,2530,10190,0,1960,0
1,3,4,1,7,A6707,275000,1200,0,1200,7800,0,1954,0
2,4,3,2,9,A6708,540000,2850,0,2850,7453,0,1991,0
2,4,3,2,7,A6709,455000,2950,0,2950,4502,0,2005,0
1,2,3,1,7,A6710,458500,860,300,1160,6828,0,1941,0
3,4,3,2,10,A6711,549900,3420,0,3420,4751,0,2003,0
1,3,5,2,8,A6712,750000,1550,690,2240,10578,0,1923,0
1,4,3,1.5,7,A6713,235000,1180,270,1450,8891,0,1962,0
2,4,5,2,7,A6714,286000,1820,0,1820,7930,0,1989,0
3,4,3,2,11,A6715,2650000,3500,1200,4700,13730,0,1958,1995
1,4,4,1,7,A6716,602000,1580,850,2430,14000,0,1963,0
1,3,3,1.5,7,A6717,640000,1960,0,1960,4080,0,1915,0
1,3,4,1,8,A6718,267000,1440,0,1440,10920,0,1977,0
2,4,3,2,8,A6719,712000,2730,0,2730,4385,0,2001,0
1,2,3,1,5,A6720,244500,910,0,910,9000,0,1923,0
1,2,3,1,5,A6721,301000,910,0,910,9000,0,1923,0
2,4,4,2,8,A6722,990000,2020,410,2430,6325,0,1919,0
2,4,3,2,10,A6723,739999,3350,0,3350,6500,0,1999,0
1,4,3,1,7,A6724,480000,1140,1180,2320,4322,0,1910,0
2,3,3,3,8,A6725,305000,1260,0,1260,1622,0,2009,0
2,3,4,1.5,8,A6726,703300,1590,390,1980,3525,0,1932,0
1,4,4,2,7,A6727,265000,1580,0,1580,8468,0,1971,0
2,4,3,2,9,A6728,600000,2710,0,2710,35009,0,1992,0
1,3,3,1,7,A6729,253000,1400,0,1400,9750,0,1968,1998
2,4,3,2,8,A6730,617950,2410,0,2410,7950,0,1997,0
3,4,4,2,7,A6731,385000,1100,690,1790,2460,0,2000,0
2,3,5,1,7,A6732,319000,1060,580,1640,9234,0,1967,0
2,3,5,1,7,A6733,696000,1170,500,1670,8023,0,1960,0
1,2,4,1,6,A6734,345000,970,0,970,5750,0,1932,0
2,3,3,3,7,A6735,380000,1610,0,1610,1778,0,2002,0
1,4,4,1,8,A6736,647500,1160,900,2060,26036,0,1947,0
2,3,3,2,9,A6737,725000,3570,0,3570,35271,0,1997,0
1,3,4,1,7,A6738,269950,1400,0,1400,7735,0,1989,0
2,4,3,2,10,A6739,875000,3470,0,3470,32109,0,1995,0
1,3,3,1,7,A6740,299950,1210,0,1210,9525,0,1955,0
3,4,3,2,10,A6741,1880000,3930,0,3930,10929,0,2006,0
1,2,3,1,7,A6742,430000,990,0,990,4802,0,1947,0
2,5,3,2,8,A6743,495000,2200,0,2200,4942,0,1989,0
1,3,3,1,7,A6744,275000,1510,0,1510,16200,0,1970,0
1,3,3,1,7,A6745,333000,1120,500,1620,5040,0,1964,0
2,3,4,2,7,A6746,247000,1580,0,1580,7941,0,1986,0
1,3,4,1.5,7,A6747,204555,1260,0,1260,15000,0,1983,0
2,3,4,1,9,A6748,432000,2190,0,2190,13673,0,1994,0
1,3,4,1,7,A6749,175000,1230,0,1230,13056,0,1962,0
2,4,4,1,7,A6750,556300,1400,630,2030,7140,0,1968,0
1,2,4,1,5,A6751,286000,780,0,780,3475,0,1930,0
1,2,3,3,8,A6752,320000,1110,0,1110,1200,0,2000,0
2,3,4,2,9,A6753,815000,2790,0,2790,53143,0,1991,0
1,4,3,1,7,A6754,385000,1000,660,1660,10757,0,1980,0
1,4,5,2,8,A6755,1040000,2190,1220,3410,5000,0,1910,0
2,4,3,2,8,A6756,350000,2390,0,2390,13002,0,1987,0
2,4,3,2,8,A6757,277000,1850,0,1850,5880,0,1998,0
2,6,3,1,8,A6758,415000,1250,1250,2500,5200,0,1966,0
1,3,5,1,6,A6759,295000,1000,0,1000,8320,0,1951,0
2,4,5,2,8,A6760,969000,2200,250,2450,5000,0,1919,0
1,4,5,1,6,A6761,339888,720,720,1440,6144,0,1947,0
2,3,3,2,7,A6762,269950,1660,0,1660,7003,0,1996,0
2,3,3,2,10,A6763,1190000,2510,0,2510,4600,0,2006,0
2,4,4,2,10,A6764,780000,3090,0,3090,12511,0,1998,0
1,3,4,1,6,A6765,198000,860,0,860,5185,0,1968,0
1,2,4,1,7,A6766,350000,1220,0,1220,28703,0,1953,0
1,3,4,1,7,A6767,350000,1010,0,1010,7680,0,1967,0
2,4,3,2,8,A6768,319000,2390,0,2390,7350,0,1990,0
2,4,4,2,8,A6769,311000,3340,0,3340,8000,0,1973,0
3,5,3,2,8,A6770,394000,2790,830,3620,4650,0,2004,0
2,5,4,2.5,9,A6771,1340000,2910,1290,4200,5800,0,1906,0
2,5,3,2,9,A6772,2700000,3831,0,3831,13800,1,1959,1980
1,3,3,1,7,A6773,396000,1080,900,1980,9540,0,1949,0
1,4,4,1,8,A6774,809000,1340,450,1790,8372,0,1976,0
2,3,3,1,7,A6775,480000,1050,530,1580,7400,0,1977,0
1,6,4,1,7,A6776,535000,1230,1230,2460,6000,0,1913,0
2,5,3,2,7,A6777,425000,1870,240,2110,5120,0,1947,1983
2,3,3,3,8,A6778,408000,1470,0,1470,1204,0,2006,0
2,4,4,2,10,A6779,1260000,3510,0,3510,13100,0,1966,0
0,1,4,1,6,A6780,310000,520,0,520,2885,0,1947,0
2,3,3,2,8,A6781,292000,1950,0,1950,7421,0,1996,0
1,2,4,1,6,A6782,217000,770,0,770,9715,0,1942,0
2,4,3,2,8,A6783,398500,2250,0,2250,6064,0,2005,0
3,3,4,1.5,9,A6784,2250000,3340,700,4040,7200,0,1930,0
1,4,3,1,7,A6785,700000,1280,1080,2360,6000,0,1955,0
2,4,3,2,9,A6786,585000,2330,0,2330,45860,0,1989,0
1,3,4,1,7,A6787,399950,1720,0,1720,8910,0,1954,0
1,3,3,1,6,A6788,235000,950,950,1900,8540,0,1980,0
1,3,5,1,6,A6789,212000,1040,0,1040,6800,0,1951,0
2,3,3,1,8,A6790,310000,1220,850,2070,9195,0,1982,0
2,3,3,1,8,A6791,539000,1220,850,2070,9195,0,1982,0
3,3,3,2,8,A6792,390000,1280,270,1550,1608,0,2001,0
2,3,4,1,9,A6793,560000,2020,0,2020,11935,0,1976,0
2,5,3,2,9,A6794,800000,3320,0,3320,9024,0,1999,0
3,4,3,2,11,A6795,1900000,4130,0,4130,112521,0,1978,0
2,5,3,1,7,A6796,472000,1110,920,2030,9804,0,1963,0
1,3,4,1,7,A6797,502550,1170,600,1770,7875,0,1958,0
3,4,3,2,9,A6798,830000,3330,0,3330,7809,0,2004,0
2,4,4,1,7,A6799,224950,1520,740,2260,9686,0,1965,0
2,3,3,2,8,A6800,375000,1950,0,1950,6871,0,1997,0
2,3,3,1.5,9,A6801,645000,2930,0,2930,19900,0,1983,0
2,3,5,1.5,7,A6802,599000,1410,550,1960,2500,0,1926,0
2,4,3,2,9,A6803,515000,2980,0,2980,12534,0,1996,0
1,2,4,1,5,A6804,135000,780,0,780,6685,0,1948,0
2,3,3,2,8,A6805,485000,1650,0,1650,4218,0,2000,0
3,3,4,2,9,A6806,890000,2800,1230,4030,12765,0,1975,0
1,3,4,1,7,A6807,215000,1010,0,1010,10125,0,1972,0
1,3,3,1,7,A6808,299500,1190,0,1190,9600,0,1981,0
1,2,4,1,7,A6809,800000,1050,0,1050,8750,0,1951,0
2,3,3,2,7,A6810,275000,1560,0,1560,4244,0,2002,0
1,3,3,1,7,A6811,256400,1010,480,1490,7800,0,1963,0
1,2,4,1,6,A6812,310000,770,0,770,8149,0,1948,0
1,1,3,1,6,A6813,385000,620,0,620,5100,0,1954,0
1,3,3,1,7,A6814,203000,1000,200,1200,9120,0,1963,0
2,4,3,1,7,A6815,285000,1060,1060,2120,6865,0,1954,0
